SMILES,MW,LogP,HBA,HBD,TPSA,NumDoubleBonds,NumNitroGroups,NumAmineGroups,NumHydroxylGroups,NumSulfonateGroups,NumEsterGroups,NumKetoneGroups,NumAldehydeGroups,charge,Toxicity Value
CCC(C(=O)NC(N)=O)c1ccccc1,206.24500000000003,1.3751000000000002,2.0,2.0,72.19,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,268.35999999999996,3.0496000000000016,3.0,0.0,23.550000000000004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
COc1ccccc1[N+](=O)[O-],153.13699999999997,1.6033999999999997,3.0,0.0,52.370000000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,217.31199999999998,3.692700000000002,2.0,1.0,21.259999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccc2ccccc2c1,143.189,2.4220000000000006,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1ccc2ncccc2c1,143.189,2.5432200000000007,1.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1nc(N)nc(-c2ccccc2)n1,187.20600000000002,0.7030000000000001,5.0,2.0,90.71,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,296.282,3.3054000000000014,6.0,0.0,77.32,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0
Nc1ccc(-c2ccccc2)cc1,169.227,2.9358000000000013,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C=CCc1ccc(OC)c(OC)c1,178.23099999999997,2.4323000000000006,2.0,0.0,18.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,255.48399999999998,3.1102000000000007,2.0,1.0,46.53,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
CCCc1ccc2c(c1)OCO2,164.20399999999995,2.3678,2.0,0.0,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C=CCc1ccc2c(c1)OCO2,162.18799999999993,2.1437999999999997,2.0,0.0,18.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=C(Cl)CSC(=S)N(CC)CC,223.79399999999998,3.0988000000000016,2.0,0.0,3.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
c1ccc2n[nH]nc2c1,119.127,0.9578999999999998,2.0,1.0,41.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1ccccc1N,107.156,1.57722,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccccc1N,108.144,0.851,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc(C)c(C)c1,120.195,2.611860000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1cc(Cl)ccc1N,141.60099999999997,2.23062,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1cc(N)ccc1N,122.171,1.1594200000000001,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1cc(O)ccc1O,124.13899999999997,1.4062199999999998,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc(Cl)cc1N,141.601,2.23062,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc(N)cc1N,122.17100000000002,1.1594200000000001,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
c1ccc(C2CO2)cc1,120.15099999999997,1.7578999999999998,1.0,0.0,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ClCC(Br)CBr,236.33399999999997,2.3836000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OCC(Br)CBr,217.88799999999998,1.1371,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ClCC(Cl)CCl,147.43200000000002,2.0713999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OCC(O)CCl,110.54000000000002,-0.4216,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
S=C1NCCN1,102.162,-0.5359000000000003,1.0,2.0,24.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=C1CCCO1,86.09,0.3234,2.0,0.0,26.3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,358.54700000000014,6.4608400000000055,3.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,202.55299999999997,2.1564000000000005,4.0,0.0,86.28,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1cc(N=Nc2ccccc2C)ccc1N,225.29500000000002,4.301040000000003,3.0,1.0,50.739999999999995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=Cc1ccco1,96.08499999999998,1.0920999999999998,2.0,0.0,30.21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CC(O)c1ccccc1,122.16699999999996,1.7399,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
O=[N+]([O-])c1ccccc1,123.11099999999996,1.5948,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,213.105,1.4111999999999998,6.0,0.0,129.42000000000002,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccc([N+](=O)[O-])cc1N,153.141,0.7592000000000001,4.0,2.0,95.17999999999999,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1cc([N+](=O)[O-])ccc1O,154.125,0.8825999999999998,4.0,2.0,89.39,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
COc1ccc([N+](=O)[O-])cc1N,168.152,1.1855999999999998,4.0,1.0,78.39,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CN(N=O)c1ccc(N=O)cc1,165.152,2.2020999999999997,4.0,0.0,62.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc([N+](=O)[O-])cc1,137.138,1.90322,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=[N+]([O-])c1ccc(Cl)cc1,157.55599999999998,2.2481999999999998,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccc([N+](=O)[O-])cc1,138.126,1.177,3.0,1.0,69.16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCc1ccccc1,106.16799999999996,2.2490000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=Cc1ccccc1,106.12399999999997,1.4990999999999999,1.0,0.0,17.07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
O=NN1CCCCC1,114.14800000000001,1.1537,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,275.526,3.575400000000001,4.0,1.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC(C)OC(=O)Nc1cccc(Cl)c1,213.66400000000002,3.2969000000000017,2.0,1.0,38.33,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
O=NN1CN2CN(C1)CN(N=O)C2,186.17499999999998,-0.6280999999999999,6.0,0.0,71.82000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccc(Nc2ccccc2)cc1,184.24200000000002,3.0124000000000013,2.0,2.0,38.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,254.377,3.4094000000000024,2.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1ccc(Oc2ccc(N)cc2)cc1,200.241,2.643300000000001,3.0,2.0,61.269999999999996,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c1cc(OCC2CO2)cc(OCC2CO2)c1,222.23999999999995,1.2417999999999998,4.0,0.0,43.519999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,370.5740000000002,6.066000000000007,4.0,0.0,52.60000000000001,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1
c1ccc(N=Nc2ccccc2)cc1,182.22600000000003,4.102000000000002,2.0,0.0,24.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC(=S)Nc1ccccc1,152.22199999999998,1.3421,1.0,2.0,38.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCCCC(CC)CO,130.231,2.1951000000000005,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
COc1ccc(N)cc1,123.15499999999999,1.2773999999999999,2.0,1.0,35.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCNC(=S)NCC,132.232,0.49030000000000007,1.0,2.0,24.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc(N)cc1,107.156,1.5772199999999998,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC1CO1,72.107,0.7952,1.0,0.0,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=CCOCC1CO1,114.14399999999999,0.5878,2.0,0.0,21.759999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C=CC=C,54.09199999999999,1.3584,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=CC=O,56.064,0.37129999999999996,1.0,0.0,17.07,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
C=CCCl,76.526,1.4112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C=CC#N,53.06399999999999,0.6959799999999999,1.0,0.0,23.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCC[N+](=O)[O-],89.09399999999998,0.6731,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=COC(C)=O,86.08999999999999,0.693,2.0,0.0,26.3,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
O=C1CCC(=O)O1,100.073,-0.15000000000000002,3.0,0.0,43.370000000000005,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1
Cc1cccc(N)c1,107.156,1.5772199999999998,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1cccc(N)c1,108.144,0.851,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC(CCl)OC(C)CCl,171.06699999999998,2.2576,1.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1nc(N)nc(N)n1,126.12300000000002,-1.3818000000000001,6.0,3.0,116.72999999999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC1CCCCC1,99.177,1.2778,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=C1CCCCC1,98.14500000000001,1.5196,1.0,0.0,17.07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
CCCCCl,92.56899999999999,2.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCCCCC,86.178,2.5866000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C1CCNCC1,85.15,0.7599,1.0,1.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC(O)CNCC(C)O,133.191,-0.6623999999999999,3.0,3.0,52.489999999999995,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
ClCCOCCCl,143.013,1.4806,1.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OCCOCCO,106.121,-1.0124,3.0,2.0,49.69,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CCCCCCCN,115.22000000000001,1.9155,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCCCOCCO,118.17599999999999,0.7953999999999999,2.0,1.0,29.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
OCCOCCOCCO,150.174,-0.9958000000000002,4.0,2.0,58.92,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,406.9290000000001,3.689800000000001,3.0,0.0,35.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,370.49,5.599500000000002,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
O=P(OCCCl)(OCCCl)OCCCl,285.491,2.8607000000000014,4.0,0.0,44.760000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,223.231,2.0442,3.0,1.0,60.160000000000004,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0
Nc1ccccc1C(=O)O,137.138,0.9670000000000001,2.0,2.0,63.32000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
Nc1ccc(O)c([N+](=O)[O-])c1,154.125,0.8825999999999998,4.0,2.0,89.39,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,340.5070000000001,5.900440000000007,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
O=C(c1ccccc1)C(O)c1ccccc1,212.248,2.602900000000001,2.0,1.0,37.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,244.29399999999995,2.5351999999999997,4.0,2.0,70.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Oc1ccc(Cl)cc1Cc1ccccc1,218.68300000000002,3.6364000000000027,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
COC(=O)c1ccc(C(=O)OC)cc1,194.18599999999998,1.2598,4.0,0.0,52.60000000000001,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,324.4860000000001,4.455500000000004,3.0,0.0,35.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
COc1ccc(C)cc1N,137.18199999999996,1.58582,2.0,1.0,35.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Oc1ccc(Cl)cc1Cl,163.003,2.699,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
COc1ccc(O)c(C(C)(C)C)c1,180.24699999999999,2.6983000000000006,2.0,1.0,29.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,412.6380000000001,6.072400000000007,2.0,0.0,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Nc1ncc([N+](=O)[O-])s1,145.143,0.6335,5.0,1.0,82.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCCOC(=O)c1cc(O)c(O)c(O)c1,212.201,1.3701999999999999,5.0,3.0,86.99000000000001,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1
Nc1ccc([N+](=O)[O-])cc1O,154.125,0.8825999999999998,4.0,2.0,89.39,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CC(O)CN(CC(C)O)CC(C)O,191.271,-0.5691999999999999,4.0,3.0,63.93000000000001,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
CCNc1nc(Cl)nc(NCC)n1,201.661,1.3885999999999998,5.0,2.0,62.730000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
c1ccc(OCC2CO2)cc1,150.177,1.4641999999999997,2.0,0.0,21.759999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OC[P+](CO)(CO)CO,155.10999999999999,-1.1968,4.0,4.0,80.92,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,697.613,5.619500000000003,4.0,0.0,44.760000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCCCOP(=O)(OCCCC)OCCCC,266.3179999999999,4.544600000000004,4.0,0.0,44.760000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C=C(C)C#N,67.091,1.08608,1.0,0.0,23.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC(O)CCl,94.541,0.6060000000000001,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CC(C)=NO,73.095,0.8564,2.0,1.0,32.59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
O=C1c2ccccc2-c2ccc3c4c(ccc1c24)-c1ccccc1C3=O,332.35800000000006,5.2626000000000035,2.0,0.0,34.14,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0
Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,267.24,2.6786200000000004,4.0,0.0,77.28,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0
C=CCOC(=O)c1ccccc1C(=O)OCC=C,246.26199999999994,2.3722000000000003,4.0,0.0,52.60000000000001,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1
CCn1c2ccccc2c2cc(N)ccc21,210.27999999999997,3.396600000000001,2.0,1.0,30.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,300.59399999999994,2.9135000000000018,3.0,0.0,37.38,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,296.562,3.2585000000000006,3.0,0.0,37.38,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
Nc1cc(Cl)cc(C(=O)O)c1Cl,206.028,2.2738,2.0,2.0,63.32000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
c1ccc(Nc2ccc3ccccc3c2)cc1,219.287,4.583400000000002,1.0,1.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1ccc(O)c(N)c1,124.143,0.5566000000000002,3.0,3.0,72.27,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccc(Sc2ccc(N)cc2)cc1,216.30900000000003,3.0022,3.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCNC(=O)Nc1ncc([N+](=O)[O-])s1,216.22199999999998,1.1927,5.0,2.0,97.16,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CC(=O)OCc1ccccc1,150.177,1.7496999999999998,2.0,0.0,26.3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
CC(=O)Nc1ccc(C(=O)CCl)cc1,211.64799999999997,2.0665,2.0,1.0,46.17,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,334.8650000000001,3.6021000000000027,4.0,0.0,44.760000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=CC(=O)OCC,100.11699999999999,0.7354999999999999,2.0,0.0,26.3,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
O=c1cc[nH]c(=S)[nH]1,128.156,0.43249,2.0,2.0,48.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC1=CC(C)(C)Nc2ccccc21,173.25900000000001,3.2940000000000014,1.0,1.0,12.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=C1C=C2C(=CCOC2O)O1,154.12099999999998,-0.2979000000000001,4.0,1.0,55.760000000000005,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
S=c1[nH]c2ccccc2s1,167.25799999999998,2.9588900000000002,2.0,1.0,15.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN(C)C(=O)Nc1ccc(Cl)cc1,198.653,2.4335000000000004,1.0,1.0,32.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CCOc1ccc(NC(N)=O)cc1,180.20699999999997,1.5758999999999999,2.0,2.0,64.35,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
O=Nc1ccc(Nc2ccccc2)cc1,198.22500000000002,3.828100000000002,3.0,1.0,41.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
c1ccc2c(c1)[nH]c1cnccc12,168.19899999999998,2.7161,1.0,1.0,28.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c1ccc2c(c1)Oc1ccccc1O2,184.194,3.584600000000002,2.0,0.0,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c1ccc2occc2c1,118.13499999999996,2.4328000000000003,1.0,0.0,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,263.21099999999996,2.4909,6.0,0.0,70.83,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C[N+]([O-])(CCCl)CCCl,172.055,1.4083999999999999,1.0,0.0,23.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,222.28799999999998,2.08764,3.0,1.0,41.57,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,304.35200000000003,3.5847200000000026,6.0,0.0,53.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ClCCN(CCCl)c1ccc2ccccc2c1,268.187,4.123800000000003,1.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=C(O)CC[N+](=O)[O-],119.07600000000001,-0.26219999999999977,3.0,1.0,80.44,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,325.19100000000003,3.7924000000000024,3.0,1.0,46.53,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
COP(=O)(OC)OC,140.075,1.0337,4.0,0.0,44.760000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC(C)=CCl,90.553,2.1489000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OCN(CO)c1nc(N(CO)CO)nc(N(CO)CO)n1,306.279,-4.010399999999999,12.0,6.0,169.76999999999998,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
O=C(CCl)c1ccccc1,154.596,2.1081,1.0,0.0,17.07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,470.6910000000005,7.066100000000009,6.0,0.0,78.9,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0
CC(C)CON=O,103.121,1.3404,3.0,0.0,38.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,224.17600000000002,0.5468999999999997,5.0,1.0,100.98,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
OCC1CO1,74.07900000000001,-0.6225,2.0,1.0,32.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C=C(C)CCl,90.553,1.8013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,287.366,3.7986700000000013,3.0,3.0,75.89,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1ccc(N=C=O)cc1N=C=O,174.159,1.9296200000000001,4.0,0.0,58.86,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
CCCCNC(N)=O,116.16399999999999,0.45480000000000026,1.0,2.0,55.12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
COP(=O)(OC)N1CCOCC1,195.15499999999994,0.7195,4.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],182.13499999999996,1.81142,4.0,0.0,86.28,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,211.21999999999997,3.1660000000000013,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nc1cc(Cl)c(N)c(Cl)c1,177.03400000000002,2.1578,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
